symbol,date,open,high,low,close,volume
$S5FD,2025-11-06,54.87,54.87,36.77,37.37,0.0
$S5FD,2025-11-07,49.9,61.63,44.33,61.63,0.0
$S5FD,2025-11-10,62.22,72.76,51.49,68.19,0.0
$S5FD,2025-11-11,72.56,80.71,72.16,76.93,0.0
$S5FD,2025-11-12,87.07,87.07,77.33,77.33,0.0
$S5FD,2025-11-13,65.0,66.79,40.95,40.95,0.0
$S5FD,2025-11-14,30.61,40.75,26.04,32.4,0.0
$S5FD,2025-11-17,26.64,27.63,15.7,17.29,0.0
$S5FD,2025-11-18,18.88,31.61,18.09,22.26,0.0
$S5FD,2025-11-19,26.24,30.81,18.68,24.25,0.0
$S5FD,2025-11-20,60.03,60.03,20.07,22.06,0.0
$S5FD,2025-11-21,58.84,75.54,58.05,69.58,0.0
$S5FD,2025-11-24,64.21,76.14,64.21,71.96,0.0
$S5FD,2025-11-25,78.92,88.07,78.92,87.27,0.0
$S5FD,2025-11-26,92.64,95.42,91.25,91.25,0.0
$S5FD,2025-11-28,88.27,94.43,88.27,91.25,0.0
$S5FD,2025-12-01,69.58,76.34,57.65,57.76,0.0
$S5FD,2025-12-02,32.6,49.3,32.6,41.94,0.0
$S5FD,2025-12-03,56.46,57.85,50.29,54.27,0.0
$S5FD,2025-12-04,54.67,58.05,49.9,54.47,0.0
$S5FD,2025-12-05,55.66,64.41,55.66,57.05,0.0
$S5FD,2025-12-08,48.9,48.9,41.74,43.14,0.0
$S5FD,2025-12-09,41.55,44.93,33.0,33.0,0.0
$S5FD,2025-12-10,35.78,66.4,35.78,60.83,0.0
$S5FD,2025-12-11,76.14,77.53,72.96,73.95,0.0
$S5FD,2025-12-12,82.5,82.5,66.4,67.72,0.0
$S5FD,2025-12-15,65.13,66.53,57.25,62.42,0.0
$S5FD,2025-12-16,47.31,47.31,32.6,35.78,0.0
$S5FD,2025-12-17,43.14,49.7,36.38,37.97,0.0
$S5FD,2025-12-18,55.66,59.84,38.56,39.96,0.0
$S5FD,2025-12-19,52.68,59.44,49.7,49.7,0.0
$S5FD,2025-12-22,68.78,74.55,68.78,70.97,0.0
$S5FD,2025-12-23,67.39,67.39,58.64,64.81,0.0
$S5FD,2025-12-24,62.62,75.54,62.62,74.35,0.0
$S5FD,2025-12-26,70.17,71.96,53.08,71.96,0.0
$S5FD,2025-12-29,61.43,61.43,39.96,50.89,0.0
$S5FD,2025-12-30,45.92,46.52,40.75,40.75,0.0
$S5FD,2025-12-31,30.41,30.41,12.32,12.32,0.0
$S5FD,2026-01-02,14.91,51.29,14.91,51.29,0.0
$S5FD,2026-01-05,54.07,63.41,54.07,59.84,0.0
$S5FD,2026-01-06,62.62,72.76,62.62,70.77,0.0
$S5FD,2026-01-07,59.04,63.81,53.87,53.87,0.0
$S5FD,2026-01-08,65.2,73.35,65.2,67.19,0.0
$S5FD,2026-01-09,69.98,72.96,63.61,63.61,0.0
$S5FD,2026-01-12,51.29,59.84,51.29,58.25,0.0
$S5FD,2026-01-13,57.05,58.84,52.88,58.84,0.0
$S5FD,2026-01-14,60.43,61.15,51.29,61.15,0.0
$S5FD,2026-01-15,66.13,71.11,66.13,67.13,0.0
$S5FD,2026-01-16,53.38,58.76,53.38,57.76,0.0
$S5FD,2026-01-20,32.66,38.64,26.49,28.08,0.0
$S5FD,2026-01-21,41.83,57.76,39.04,53.18,0.0
$S5FD,2026-01-22,61.43,68.78,57.05,57.25,0.0
$S5FD,2026-01-23,52.68,52.68,43.53,48.11,0.0
$S5FD,2026-01-26,69.78,69.78,58.05,63.02,0.0
$S5FD,2026-01-27,48.9,49.9,43.93,47.51,0.0
$S5FD,2026-01-28,48.31,48.31,38.96,39.76,0.0
