symbol,date,open,high,low,close,volume
$NCOH,2025-11-24,43.14,45.74,43.14,45.44,0.0
$NCOH,2025-11-25,47.14,52.95,47.14,51.75,0.0
$NCOH,2025-11-26,52.65,54.85,52.65,53.15,0.0
$NCOH,2025-11-28,52.81,54.71,52.81,53.91,0.0
$NCOH,2025-12-01,51.5,54.01,51.5,52.0,0.0
$NCOH,2025-12-02,51.99,52.98,51.59,52.49,0.0
$NCOH,2025-12-03,53.48,56.37,53.48,55.87,0.0
$NCOH,2025-12-04,56.47,57.07,55.77,56.27,0.0
$NCOH,2025-12-05,56.27,57.47,56.07,56.17,0.0
$NCOH,2025-12-08,56.67,56.67,55.37,55.43,0.0
$NCOH,2025-12-09,55.43,56.33,54.73,54.73,0.0
$NCOH,2025-12-10,55.13,59.62,55.13,58.78,0.0
$NCOH,2025-12-11,59.98,60.87,59.98,60.83,0.0
$NCOH,2025-12-12,61.13,61.43,58.24,58.94,0.0
$NCOH,2025-12-15,58.64,58.64,56.94,56.94,0.0
$NCOH,2025-12-16,57.94,57.94,56.64,57.04,0.0
$NCOH,2025-12-17,57.84,58.94,55.24,55.24,0.0
$NCOH,2025-12-18,57.44,58.84,56.7,56.7,0.0
$NCOH,2025-12-19,58.0,58.7,57.0,57.2,0.0
$NCOH,2025-12-22,60.09,60.2,59.0,59.4,0.0
$NCOH,2025-12-23,58.09,58.09,57.0,57.29,0.0
$NCOH,2025-12-24,56.7,58.2,56.7,58.05,0.0
$NCOH,2025-12-26,58.05,58.05,57.15,57.75,0.0
$NCOH,2025-12-29,56.91,56.91,54.4,55.31,0.0
$NCOH,2025-12-30,54.8,55.11,53.3,53.3,0.0
$NCOH,2025-12-31,53.0,53.0,50.7,50.9,0.0
$NCOH,2026-01-02,51.25,52.35,50.65,52.05,0.0
$NCOH,2026-01-05,56.06,59.56,55.86,59.56,0.0
$NCOH,2026-01-06,59.86,62.35,59.86,62.05,0.0
$NCOH,2026-01-07,60.05,60.85,59.96,60.05,0.0
$NCOH,2026-01-08,61.75,63.94,61.75,63.6,0.0
$NCOH,2026-01-09,63.5,65.6,63.21,63.9,0.0
$NCOH,2026-01-12,61.01,63.21,61.01,62.61,0.0
$NCOH,2026-01-13,60.21,60.21,58.82,59.42,0.0
$NCOH,2026-01-14,59.22,61.51,58.52,61.47,0.0
$NCOH,2026-01-15,62.27,63.57,61.43,61.43,0.0
$NCOH,2026-01-16,61.63,62.73,61.13,61.23,0.0
$NCOH,2026-01-20,59.04,60.53,58.44,58.94,0.0
$NCOH,2026-01-21,61.03,63.03,60.13,62.53,0.0
$NCOH,2026-01-22,65.63,66.63,65.63,65.69,0.0
$NCOH,2026-01-23,64.0,64.0,61.29,61.59,0.0
$NCOH,2026-01-26,62.5,62.5,61.4,62.0,0.0
$NCOH,2026-01-27,60.5,61.5,60.5,61.29,0.0
$NCOH,2026-01-28,61.9,61.9,59.4,60.0,0.0
$NCOH,2026-01-29,57.59,58.59,56.59,58.59,0.0
$NCOH,2026-01-30,57.09,57.2,55.4,56.9,0.0
$NCOH,2026-02-02,58.82,60.91,58.82,59.42,0.0
$NCOH,2026-02-03,58.62,58.62,54.93,57.22,0.0
$NCOH,2026-02-04,57.42,58.32,55.53,56.58,0.0
$NCOH,2026-02-05,56.68,57.18,51.99,52.69,0.0
$NCOH,2026-02-06,55.38,57.78,55.38,57.68,0.0
$NCOH,2026-02-09,57.08,58.88,55.68,58.08,0.0
$NCOH,2026-02-10,59.38,61.07,59.38,59.38,0.0
$NCOH,2026-02-11,57.78,57.78,55.68,56.88,0.0
$NCOH,2026-02-12,56.68,56.68,53.89,54.59,0.0
$NCOH,2026-02-13,55.28,56.98,55.28,55.9,0.0
$NCOH,2026-02-17,55.29,55.9,54.2,55.29,0.0
$NCOH,2026-02-18,56.9,56.9,55.0,56.0,0.0
$NCOH,2026-02-19,55.2,56.0,55.09,56.0,0.0
$NCOH,2026-02-20,56.5,56.5,54.79,55.4,0.0
$NCOH,2026-02-23,55.7,55.7,51.7,53.0,0.0
$NCOH,2026-02-24,53.7,55.2,53.5,54.2,0.0
$NCOH,2026-02-25,55.29,55.29,53.4,55.2,0.0
$NCOH,2026-02-26,54.4,56.71,53.29,56.71,0.0
$NCOH,2026-02-27,52.35,52.44,51.05,52.35,0.0
$NCOH,2026-03-02,50.34,54.04,50.34,53.44,0.0
$NCOH,2026-03-03,45.55,51.64,45.55,50.14,0.0
$NCOH,2026-03-04,51.94,52.54,51.84,52.04,0.0
$NCOH,2026-03-05,50.14,50.14,45.85,48.09,0.0
$NCOH,2026-03-06,42.7,43.59,42.0,42.9,0.0
$NCOH,2026-03-09,36.9,45.2,36.9,43.79,0.0
$NCOH,2026-03-10,44.29,47.79,43.59,43.59,0.0
$NCOH,2026-03-11,42.0,43.09,40.9,43.09,0.0
$NCOH,2026-03-12,39.09,39.4,38.2,38.5,0.0
$NCOH,2026-03-13,39.2,39.2,35.9,36.29,0.0
$NCOH,2026-03-16,40.29,40.4,38.9,38.9,0.0
$NCOH,2026-03-17,41.4,41.4,39.0,40.09,0.0
$NCOH,2026-03-18,38.5,38.5,34.9,34.9,0.0
$NCOH,2026-03-19,33.09,36.9,32.7,36.13,0.0
$NCOH,2026-03-20,35.63,35.63,30.23,32.03,0.0
$NCOH,2026-03-23,37.93,40.34,36.33,36.33,0.0
$NCOH,2026-03-24,37.43,38.33,36.53,36.63,0.0
$NCOH,2026-03-25,41.04,41.04,39.33,39.67,0.0
$NCOH,2026-03-26,39.47,40.78,38.07,38.27,0.0
$NCOH,2026-03-27,35.67,35.87,33.26,33.26,0.0
$NCOH,2026-03-30,33.66,34.36,32.26,32.66,0.0
$NCOH,2026-03-31,34.86,40.48,34.86,39.67,0.0
$NCOH,2026-04-01,34.86,41.98,34.86,41.98,0.0
$NCOH,2026-04-02,38.47,42.58,38.47,42.52,0.0
$NCOH,2026-04-06,45.36,47.15,45.16,46.9,0.0
$NCOH,2026-04-07,45.3,46.4,44.21,46.2,0.0
$NCOH,2026-04-08,53.79,53.79,51.89,52.54,0.0
$NCOH,2026-04-09,52.04,55.04,51.74,53.84,0.0
$NCOH,2026-04-10,53.14,53.14,51.14,51.84,0.0
$NCOH,2026-04-13,53.04,55.14,52.44,55.14,0.0
$NCOH,2026-04-14,57.84,57.94,56.34,56.84,0.0
$NCOH,2026-04-15,58.04,59.54,57.04,59.54,0.0
$NCOH,2026-04-16,59.34,60.13,58.54,60.03,0.0
$NCOH,2026-04-17,63.23,65.63,63.23,64.03,0.0
$NCOH,2026-04-20,63.03,64.93,63.03,64.63,0.0
$NCOH,2026-04-21,64.23,65.73,61.33,61.4,0.0
$NCOH,2026-04-22,62.5,63.09,60.79,62.09,0.0
$NCOH,2026-04-23,60.2,60.2,57.5,58.4,0.0
$NCOH,2026-04-24,57.59,58.29,56.59,57.45,0.0
$NCOH,2026-04-27,59.65,59.65,58.25,58.25,0.0
$NCOH,2026-04-28,59.45,59.45,56.85,57.95,0.0
$NCOH,2026-04-29,56.45,56.45,53.35,54.3,0.0
$NCOH,2026-04-30,54.5,57.71,54.5,57.37,0.0
$NCOH,2026-05-01,56.67,58.87,56.67,57.67,0.0
$NCOH,2026-05-04,58.54,58.74,56.46,56.56,0.0
$NCOH,2026-05-05,56.36,58.25,56.36,57.65,0.0
$NCOH,2026-05-06,59.64,61.63,59.64,61.43,0.0
$NCOH,2026-05-07,60.53,60.93,57.95,58.9,0.0
$NCOH,2026-05-08,60.29,61.15,60.09,61.15,0.0
$NCOH,2026-05-11,61.65,61.65,58.06,58.06,0.0
$NCOH,2026-05-12,57.07,57.66,56.17,57.27,0.0
