symbol,date,open,high,low,close,volume
$S5TH,2026-06-01,53.67,54.27,53.08,53.47,0.0
$S5TH,2026-06-02,54.07,54.27,53.08,53.47,0.0
$S5TH,2026-06-03,54.47,55.46,53.47,53.47,0.0
$S5TH,2026-06-04,57.05,57.05,55.46,56.26,0.0
$S5TH,2026-06-05,57.05,59.04,57.05,58.05,0.0
$S5TH,2026-06-08,58.05,58.44,55.26,55.46,0.0
$S5TH,2026-06-09,57.85,58.44,57.05,58.44,0.0
$S5TH,2026-06-10,58.44,59.24,56.46,56.46,0.0
$S5TH,2026-06-11,58.84,60.23,57.25,59.24,0.0
$S5TH,2026-06-12,60.03,61.23,60.03,61.03,0.0
$S5TH,2026-06-15,62.02,62.22,60.63,60.83,0.0
